id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365
15652115;First class houseboat studio (middle);97204642;Rinze;;Centrum-West;5238081;488865;Entire home/apt;149;3;166;04.07.19;05. Jul;2;283
15652360;Mr. Vondel;101015694;Anna;;Zuid;5235482;487884;Private room;115;3;36;09.06.19;01. Nov;2;1
15653120;Mrs. Vondel;101015694;Anna;;Zuid;5235569;487934;Private room;115;3;53;24.06.19;Jan/63;2;18
15653509;Cosy Apartment - Close to Vondelpark;33180205;Gerrit;;Zuid;5235243;485475;Entire home/apt;115;2;7;07.05.17;0.22;1;0
15653533;Bright private rooms | Centre of Amsterdam;101026697;Nora & Corinne;;Centrum-West;5238193;488878;Entire home/apt;100;4;151;04.07.19;Apr/68;1;66
15654362;Modern and comfortable apartment in Westerpark;9134603;Jorrit;;Westerpark;5238159;487349;Entire home/apt;125;4;7;25.04.19;0.22;1;0
15655489;Spacious contemporary 2 level appartement;30640525;Marc;;Oud-Oost;5235196;491552;Entire home/apt;130;3;0;;;1;0
15658599;Roomy family home near city centre (2p + 1 child);6029168;Jeroen;;De Baarsjes - Oud-West;5237168;48616;Entire home/apt;130;3;15;01.06.19;0.46;1;22
15667547;Cosy room right next to station - Explore Holland!;12330431;Sacha;;Oostelijk Havengebied - Indische Buurt;5236137;493321;Private room;84;2;33;03.01.19;01. Feb;1;0
15668614;Welcome Home!;37920935;Mustafa;;Osdorp;5235756;478838;Entire home/apt;75;2;21;12.05.19;0.65;1;0
15669525;Very cosy apartment in nicest part of Amsterdam;7809021;Coen;;Centrum-West;5238205;488303;Entire home/apt;80;4;15;31.10.18;0.47;1;3
15669848;"Big historic Amsterdam Townhouse in ""The Pijp"".";13737956;Inge;;De Pijp - Rivierenbuurt;5235843;490338;Entire home/apt;300;7;11;22.08.18;0.36;1;0
15670095;Comfortable and new private studio close to NDSM!;101182290;Feryad;;Oud-Noord;5239948;490513;Entire home/apt;70;1;73;22.06.19;Feb/23;3;302
15670208;Luxurious house on the water with free parking;96803268;Mike En Katina;;IJburg - Zeeburgereiland;5235879;499561;Entire home/apt;149;2;1;22.06.17;0.04;1;0
15672226;Beautiful waterside apartment - Large terrace;20247342;Malik;;IJburg - Zeeburgereiland;5234937;50059;Entire home/apt;130;2;25;02.06.19;0.92;1;23
15693863;Great & modern private studio close to NDSM!;101182290;Feryad;;Oud-Noord;5239997;490466;Entire home/apt;70;1;66;23.06.19;02. Apr;3;303
15695883;Monumental house near Amstel River on ground floor;101322995;Niels;;Oud-Oost;5235652;490736;Entire home/apt;115;2;18;26.03.17;0.58;1;0
15697256;Picturesque house in north Amsterdam+ Free parking;101338898;Renee;;Noord-West;5241288;489226;Entire home/apt;90;2;0;;;1;0
15702938;Modern, sunny and spacious apartment with balcony;14374938;Julia;;De Baarsjes - Oud-West;5236856;485702;Entire home/apt;150;2;0;;;1;0
15703203;Amsterdam Cozy Gateway;18655618;Meng;;IJburg - Zeeburgereiland;5235287;499873;Entire home/apt;160;3;0;;;1;0
15710694;Room for Two in Amsterdam Oud West;57848864;Liz;;De Baarsjes - Oud-West;5236202;48636;Private room;45;2;4;27.10.16;0.12;1;0
15711404;Very cosy Apartment in a quite neighborhood;12252142;Bonnie;;De Baarsjes - Oud-West;5237045;486233;Entire home/apt;120;2;0;;;1;0
15713326;Knusse studio in hip AmsterdamWest!;4773994;Jindra;;Bos en Lommer;5237369;484615;Entire home/apt;100;2;23;23.06.19;0.71;1;6
15713472;Lovely, 2br apartment, very close to Vondelpark!;101490730;Thomas;;Zuid;5235103;48463;Entire home/apt;200;30;26;27.11.18;0.82;1;156
15713489;Top Location: Your Private Room in the Centre;38949022;Eric;;Centrum-Oost;5236445;488139;Private room;88;1;144;24.06.19;Apr/43;1;37
15716778;Docked boat in IJburg, Amsterdam;85619803;Egbert;;IJburg - Zeeburgereiland;5235484;500497;Entire home/apt;410;2;9;14.04.19;0.29;2;0
15722863;Sunny, spacious apt w/ large roof terrace;24221556;Madi;;Oud-Oost;5235578;491578;Entire home/apt;140;2;14;17.08.18;0.46;2;0
15723113;Amazing canalview house | Centre, Museum, Jordaan;97762453;Frank;;Centrum-Oost;5236242;488716;Entire home/apt;186;1;27;10.06.19;0.87;1;78
15723176;Room for Girls in Amsterdam West;80412153;Marie-Louise;;Bos en Lommer;5237281;484419;Private room;50;4;6;04.03.19;0.18;1;38
15724417;Characteristic family dike house;101592150;Jos & Anita;;Oud-Noord;5238848;494653;Entire home/apt;130;2;5;07.05.17;0.17;1;0
15726043;Large family apartment in the buzzing East!;101606374;Celien;;Oud-Oost;5236114;493022;Entire home/apt;90;2;18;18.11.18;0.55;1;0
15726563;Spacious & luxurious ground floor apartment;100626720;Jis;;Watergraafsmeer;5235297;493745;Entire home/apt;324;1;17;16.06.19;0.58;1;333
15726642;Canal appt near city centre;36029200;Nino;;De Baarsjes - Oud-West;5236835;48614;Private room;50;1;260;08.07.19;Jul/99;2;64
15737960;City appartment, groundfloor, totally renovated;45096883;Margreet;;De Pijp - Rivierenbuurt;5234541;490921;Entire home/apt;200;4;11;14.10.17;0.36;4;0
15739395;Spacious apartment in Amsterdam Oost;14710095;Yael;;Watergraafsmeer;5235297;493677;Entire home/apt;90;2;13;25.12.17;0.41;1;0
15739452;Modern apartment with easy access to city center;101700545;Stephanie;;IJburg - Zeeburgereiland;5235673;499566;Entire home/apt;189;4;0;;;1;0
15741201;BEAUTIFUL APPARTMENT: in the centre of Amsterdam;14181404;Wouter;;De Baarsjes - Oud-West;5236765;487509;Entire home/apt;199;2;17;13.05.18;0.52;1;0
15743069;Family Home with Roof Terrace next to Vondelpark;5459772;Juul;;Zuid;5235282;485476;Entire home/apt;199;3;15;27.08.18;0.58;1;33
15743102;Comfortable and stylish loft;99006285;Thijs;;Oud-Oost;523583;491111;Entire home/apt;179;2;34;05.07.19;01. Sep;1;0
15744385;Room for two/three guests Osdorp;89858484;Khaled;;De Aker - Nieuw Sloten;5234784;47878;Private room;65;2;38;22.10.18;Jan/19;1;0
15749249;Beautiful, spacious and light apartment;7839736;Bart;;De Pijp - Rivierenbuurt;5235327;490325;Entire home/apt;200;3;21;05.05.19;0.65;1;0
15750247;Water Warmth & Wifi, What else?;5113662;Stefan;;Geuzenveld - Slotermeer;5237659;481927;Entire home/apt;68;5;1;02.04.18;0.06;5;0
15751940;200m house near city centre with spectaculair view;68445419;Celine;;IJburg - Zeeburgereiland;5236052;499377;Entire home/apt;85;5;0;;;1;0
15752260;STYLISH APARTMENT IN TRENDY WEST -near city centre;43936095;Judith;;De Baarsjes - Oud-West;5237303;486384;Entire home/apt;140;8;20;27.05.18;0.64;2;0
15753136;"Your second home in Amsterdam - visit ""The Pearl""!";101828420;Eric;;Bijlmer-Oost;5232206;498141;Private room;69;1;77;30.06.19;Feb/38;1;156
15753733;Beautiful apartment, great location;14536385;Marlies;;Westerpark;5237964;487754;Entire home/apt;80;5;4;18.03.18;0.12;1;0
15755398;Stylish luxury apartment - Centre of de Pijp;20390133;Matthijs;;De Pijp - Rivierenbuurt;5235063;489968;Entire home/apt;300;3;10;24.01.19;0.37;1;107
15756072;Cozy spacious apartment in the lively Old West;101857256;Rijk;;De Baarsjes - Oud-West;5236091;486182;Entire home/apt;110;3;33;08.06.19;01. Mär;1;3
15756281;Cosy apartment in quiet street, but vibrant area!;14403546;Emiel;;De Baarsjes - Oud-West;5237239;486538;Entire home/apt;109;4;7;16.07.17;0.22;1;0
15757001;Super central & spacious, overlooking Singel Canal;1826139;Esther & Jan;;Centrum-West;5238034;489414;Entire home/apt;275;2;48;10.06.19;Jan/56;9;0
15762353;Lovely, light apartment in the vibrant Baarsjes;11255456;Sanne;;De Baarsjes - Oud-West;5237248;486173;Entire home/apt;115;45;2;28.10.17;0.07;1;0
15762373;Spacious Penthouse Center @ Park;7245756;Rien;;De Baarsjes - Oud-West;5235871;485893;Entire home/apt;450;2;9;03.07.18;0.30;1;0
15762501;Lovely and hip apartment in great area;19918963;Floor;;De Pijp - Rivierenbuurt;5235126;490521;Entire home/apt;100;2;6;18.09.18;0.18;1;0
15762537;Modern spacious apartment in the city centre!;7584468;Veronique;;Centrum-Oost;5236261;488605;Entire home/apt;159;5;0;;;1;0
15763486;Villa Grob;39022596;Gretha;;IJburg - Zeeburgereiland;5236177;498069;Private room;79;2;40;11.08.18;Jan/24;1;138
15766008;SPACIOUS Apartment in De PIJP with ROOFTERRACE;101091449;Pim;;De Pijp - Rivierenbuurt;5235535;489452;Entire home/apt;135;5;1;12.03.17;0.04;1;0
15766031;Apartment in Amsterdam-West (Bos & Lommer);38058269;Leonore;;Bos en Lommer;523785;484712;Entire home/apt;72;2;2;29.04.18;0.14;1;0
15767097;Beautiful Amsterdam Apt. with Garden Museum Square;2572266;Abby & Marlene;;Zuid;5235451;488616;Entire home/apt;170;1;17;01.01.19;0.53;1;0
15767547;Private room in citycentre near Nieuwmarkt;68348715;Frank;;Centrum-Oost;5237289;490104;Private room;200;1;1;15.12.16;0.03;4;0
15768650;Live like an¬†Amsterdammer - in style;6450923;Madeleine;;De Baarsjes - Oud-West;5236188;485991;Entire home/apt;106;3;20;28.08.18;0.83;1;0
15771182;Charming and modern apartment nearby city centre;101988058;Antoinette;;Bos en Lommer;5238373;485163;Entire home/apt;90;2;9;01.06.19;0.31;1;0
15771268;Newly renovated 4p apartment for Wine/food-lovers;55294317;Wouter;;Westerpark;5237366;486752;Entire home/apt;280;2;11;01.06.19;0.34;1;0
15771567;Perfect spacious & bright apartment in city centre;101992039;Eva;;De Baarsjes - Oud-West;523666;487611;Entire home/apt;250;2;6;26.02.17;0.20;1;0
15774688;Elegant City II apartment Amsterdam;89273051;Martin&Tina;;Centrum-Oost;5236106;489922;Entire home/apt;450;3;0;;;4;51
15777822;Live like a local... near Jordaan;77064453;Yury;;Westerpark;5237704;487516;Private room;100;1;4;21.05.17;0.15;1;0
15778940;Family Vondelpark house w/ garden;1610552;Andrew;;De Baarsjes - Oud-West;5235881;486032;Entire home/apt;110;2;0;;;1;0
15778974;Modern and clean apt near Westermarkt/Jordaan;102054309;Stefan;;Westerpark;5237458;487342;Entire home/apt;120;3;13;07.02.19;0.46;1;189
15779877;Lovely Vondelpark House with Garden | City Centre;102061806;Steph;;De Baarsjes - Oud-West;5235911;486014;Entire home/apt;220;2;6;07.01.18;0.20;1;0
15780332;Light, spacious and modern apartment (central);102065472;Eline;;Westerpark;5237944;486946;Entire home/apt;96;2;25;21.01.19;0.81;1;17
15780441;Spacious and bright apartment in cosy neighborhood;99163836;Thea;;Oud-Oost;5235731;492881;Entire home/apt;135;2;1;16.11.16;0.03;1;0
15780515;SPECTACULAR LOFT - central & quiet!;102064815;Kirsten;;Zuid;5235949;486929;Entire home/apt;130;3;235;24.06.19;Jul/30;2;0
15780952;New entire apartment in city centre Amsterdam;102063858;Peter;;Centrum-Oost;5235997;489376;Private room;124;3;97;01.07.19;Mär 44;1;214
15781732;Spacious ground floor apartment in quiet area;26174483;Sue;;Zuid;5234482;486305;Entire home/apt;150;3;11;09.06.19;0.36;1;4
15785019;Spacious 1930s house, garden, free parking;14369395;Jorrit;;Oud-Noord;5239462;492687;Entire home/apt;109;3;23;16.07.18;0.72;1;0
15785243;Docked boat Volharding in the harbor of Ijburg;85619803;Egbert;;IJburg - Zeeburgereiland;5235496;500643;Entire home/apt;350;2;20;25.03.19;0.62;2;0
15785542;A typical room in Amsterdam;64608953;Bindy;;De Baarsjes - Oud-West;5236895;486523;Private room;72;1;12;08.07.18;0.39;2;0
15786299;Comfortable room in Amsterdam;102110697;Mike;;Geuzenveld - Slotermeer;5237872;482354;Private room;50;2;43;12.05.19;Jan/32;1;12
15786513;Modern and Clean apartment @ WESTERPARK;12611421;Denise;;Westerpark;5238364;487027;Entire home/apt;125;3;16;01.01.19;0.52;1;0
15787566;Modern APT | Garden | Close to the Amstel river!;47391551;Sandra;;Oud-Oost;5234913;491342;Entire home/apt;175;2;14;17.09.18;0.52;1;0
15788336;Beautiful house at waterfront near city centre;1541951;Rogier & Inge;;Oostelijk Havengebied - Indische Buurt;523715;493944;Entire home/apt;100;3;4;02.01.19;0.13;1;0
15794675;Lovely two floors appartement in the Pijp;11265692;Manon;;De Pijp - Rivierenbuurt;523537;490449;Entire home/apt;150;2;7;14.05.18;0.23;2;0
15795281;Lovely Loft Apartment in West, 2p;5233457;Jitske;;Westerpark;5238422;487649;Entire home/apt;100;3;0;;;1;0
15795640;sunny room;102192601;Magdalena Maria;;Geuzenveld - Slotermeer;5238144;480745;Private room;143;2;42;24.06.19;Jan/37;1;40
15796245;Spacious houseboat with patio's and canal view;102197430;Lonneke, Els & Styn;;Noord-West;5240488;490491;Entire home/apt;175;2;26;15.06.18;0.81;1;0
15796384;Perfect Studio Appartment near Jordaan / 9 Streets;8828636;Steven;;Westerpark;5237845;487361;Entire home/apt;300;2;26;24.04.17;0.80;1;0
15797153;Spacious & bright canalhouse apartment in centre!;5292905;Judith En Vince;;Centrum-Oost;5236516;488701;Entire home/apt;170;2;0;;;1;0
15797457;Designer Loft apartment (100m2) near Jordaan;24941690;Diddo;;Westerpark;5237886;4875;Entire home/apt;199;2;6;18.02.18;0.27;1;0
15798548;Lovely apartment right at Albert Cuyp Market!;102212743;Peter;;De Pijp - Rivierenbuurt;5235703;489692;Entire home/apt;130;2;2;13.11.16;0.06;1;0
15799951;Cosy studio apartement super central;2555132;Bo;;Centrum-West;5237483;489058;Entire home/apt;86;2;11;05.02.17;0.34;1;0
15802791;Fully equiped place in old Amsterdam West;51990724;Jurriaan;;De Baarsjes - Oud-West;5236953;485791;Entire home/apt;11;1;15;20.05.19;0.63;2;0
15802808;Artistic flat in family neighbourhood near centre;17206361;Milena;;Zuid;5234355;485855;Entire home/apt;140;3;6;16.08.18;0.19;2;3
15812858;Lovely family house (not for groups of friends...);5866796;Aafje;;Watergraafsmeer;5234822;493942;Entire home/apt;150;2;11;25.10.18;0.76;1;0
15814568;Beatiful canalhouse apartment in the city centre;36807506;Stijn;;Centrum-Oost;5237281;490565;Entire home/apt;140;2;4;23.02.17;0.13;1;0
15814593;Modern apt, direct line to popular sights, cheap P;39113987;BnB-Beheer;;Slotervaart;5234942;483079;Entire home/apt;90;2;15;10.06.19;0.48;9;1
15815673;Small centre apartment;3115733;Tom;;De Baarsjes - Oud-West;523634;487344;Entire home/apt;110;2;2;18.06.17;0.06;1;0
15816344;Room on Loungeclipper 15 min to centre (No 5);22879651;Wamme;;IJburg - Zeeburgereiland;5235508;500683;Private room;52;2;11;03.05.19;0.36;11;0
15818103;2 privat rooms with park arround for 4;47499392;Inge;;Bijlmer-Oost;5232133;498819;Private room;100;2;26;22.04.19;0.81;6;0
15819051;Gayfriendly-Apartment-Picture Postcard Location;23575971;Mark;;Centrum-Oost;5236932;489766;Entire home/apt;300;2;34;22.04.19;Jan/45;1;12
15824394;Beautiful Spacious Apartment in quite neighborhood;102451448;Ted;;De Baarsjes - Oud-West;523621;487123;Entire home/apt;175;2;5;22.01.17;0.16;1;0
15824680;New City Centre Waterfront Studio;17161065;Annabelle;;Oostelijk Havengebied - Indische Buurt;523756;494807;Private room;82;2;56;02.12.18;Feb/31;2;198
15826391;Nice apartment in quiet area close to Amstel River;1464510;Michiel And Jane;;De Pijp - Rivierenbuurt;5235079;4907;Entire home/apt;60;2;18;01.02.19;0.56;120;2
15828085;Cuypje Studio;102481603;Linda;;De Pijp - Rivierenbuurt;523568;489331;Entire home/apt;165;1;8;17.04.17;0.25;2;0
15829679;Lovely & bright apartment with large kitchen @West;101363963;Gina;;Bos en Lommer;5237992;48493;Entire home/apt;75;4;4;30.12.16;0.13;1;0
15831919;Lovely, lush & sunny | 60m2 garden | next to park!;4942993;Nico;;De Baarsjes - Oud-West;5236692;485229;Entire home/apt;169;3;17;20.06.19;0.86;1;92
15832041;Amazing view of Amsterdam just outside City Center;28223259;Annelot;;Zuid;5235421;485316;Entire home/apt;220;4;0;;;1;0
15838705;Sunny Apartment Close to City Center;37129240;Michelle;;Watergraafsmeer;5235205;492402;Entire home/apt;250;3;0;;;2;0
15839201;Luxury Design Canal View in a perfect location;102583121;Tanya;;Centrum-West;523803;488636;Entire home/apt;329;4;14;08.12.18;0.51;1;54
15840560;Four story modern house in renewed industrial area;66935733;Coert;;Oostelijk Havengebied - Indische Buurt;5237523;494723;Entire home/apt;90;3;6;15.05.17;0.20;1;0
15841816;spacious appartment with 2 balconies;102605853;Hindrik;;De Pijp - Rivierenbuurt;5234422;490768;Entire home/apt;139;1;0;;;1;0
15852655;Stay in Amsterdam in a light and spacious home;6640130;Kenneth;;Bijlmer-Centrum;5231585;496023;Entire home/apt;120;3;4;08.01.17;0.13;2;0
15853011;A room with a View;29808643;Eva;;Slotervaart;5236775;484392;Private room;75;1;4;09.01.17;0.12;1;0
15853042;Compact room with all you need;5311929;Julien;;De Baarsjes - Oud-West;5236896;486624;Private room;85;2;38;02.12.18;Jan/18;1;0
15854242;Renovated & comfortable appartment in city center;41830207;Sabien;;Oud-Oost;5235741;490941;Entire home/apt;150;1;13;15.06.19;0.40;1;83
15854674;Cosy, neat apartement in beautiful Amsterdam West;102735924;Reinout;;Bos en Lommer;523768;485823;Entire home/apt;80;7;3;24.12.16;0.09;1;0
15854876;Very spacious 2 floor appartement;19345373;Tako;;Oud-Oost;5235528;492057;Entire home/apt;110;2;17;29.07.17;0.53;2;66
15860695;Great room near Vondelpark!;714761;Dewi;;Zuid;5234966;48582;Private room;70;2;128;27.06.19;Apr/24;1;61
15861762;Home in the most outstanding area of Amsterdam;261549;Christian;;Oostelijk Havengebied - Indische Buurt;5236405;49346;Entire home/apt;150;1;0;;;1;345
15862909;Modern apartment located in booming Old-West area!;102816472;Anna;;De Baarsjes - Oud-West;5236332;486502;Entire home/apt;180;2;23;10.06.19;0.79;1;13
15864281;Trendy studio in the heart of Amsterdam;14422563;Pauline;;Centrum-Oost;5237022;491325;Entire home/apt;165;3;9;29.06.19;0.29;1;0
15867505;Lovely apt next to the famous Dappermarkt;10590465;Leonie;;Oud-Oost;5236331;492741;Entire home/apt;85;2;28;09.03.19;0.87;1;0
15869880;Charming apartment in city centre;9073695;Hanne;;Centrum-Oost;5236183;490796;Entire home/apt;115;3;22;26.12.18;0.69;1;0
15870113;Modern family house by the water;2917816;Elisabeth;;Oud-Noord;5239288;49336;Entire home/apt;190;5;8;08.05.19;0.30;1;130
15870523;Big/Cosy/Stylish 2 Floors in center +garden (Pijp);19908943;Daphny;;Centrum-Oost;5235895;489826;Entire home/apt;450;2;8;21.10.18;0.25;3;219
15870570;Bright apartment with a big roof terrace!;41476476;Jasper & Floor;;De Pijp - Rivierenbuurt;5235027;490447;Entire home/apt;220;4;24;17.06.19;0.74;1;0
15870679;Apartment near city center for couple with child;49236163;Kel;;Oostelijk Havengebied - Indische Buurt;5237811;492449;Entire home/apt;195;1;4;12.05.19;0.41;1;118
15871637;Luxurious apartment with big garden;1312133;Jochem;;De Baarsjes - Oud-West;5236537;486422;Entire home/apt;120;3;36;27.12.18;01. Nov;1;14
15877415;Lovely apt in the famous ''De Pijp'' district;7821171;Bas;;De Pijp - Rivierenbuurt;5235582;490001;Entire home/apt;100;2;0;;;1;0
15878023;Cosey and spacious apartment in 'de pijp';69958585;Fleur;;De Pijp - Rivierenbuurt;5235099;489566;Entire home/apt;115;3;15;21.05.17;0.49;1;0
15879685;Beautiful 2-bdr 4 Persons Apartment - RAI area;102966624;Joska;;De Pijp - Rivierenbuurt;523449;489218;Entire home/apt;250;2;0;;;1;0
15880053;Greenhaven Noord;82368415;Tanya;;Noord-West;5241693;489699;Private room;59;1;112;07.07.19;Mär 46;1;60
15880207;Elegant townhouse near beautiful Vondelpark;101953609;Johan;;Zuid;5235145;485371;Entire home/apt;300;3;27;30.04.19;01. Aug;1;182
15880989;Beautiful Apt CITY CENTRE | Near Anne Frank House;21124926;Robert;;Westerpark;5237554;487508;Entire home/apt;175;2;15;19.06.18;0.49;1;0
15881741;Cozy flat next to Amstel river;102983886;Afroditi;;Oud-Oost;5235075;491308;Entire home/apt;100;2;26;21.02.19;0.82;1;0
15882816;Beautiful spacious 2p apt near Central Station!;7629814;Lucas & Maxa;;Oud-Noord;5238455;491296;Entire home/apt;145;2;11;25.02.19;0.35;1;0
15885709;Nice apartment close to Westerpark;28689390;Kim;;Westerpark;5238314;487164;Entire home/apt;72;1;1;14.11.16;0.03;1;0
15886823;Green oasis in Amsterdam for 2 or 1;47499392;Inge;;Bijlmer-Oost;5232047;498654;Private room;60;2;15;11.06.19;0.51;6;26
15893276;One bedroom appartment near Vondelpark;14643524;Marjoleine;;Zuid;5235302;48483;Entire home/apt;80;2;6;16.09.18;0.43;1;0
15893795;Brand new 50m2 B&B in Nieuw West Amsterdam;39530282;Monique;;Geuzenveld - Slotermeer;523721;48166;Private room;135;2;0;;;1;0
